timeframe_minutes,session_start_date,c1_start_new_york,c2_start_new_york,confirmation_new_york,direction,c1_high,c1_low,midpoint,c2_high,c2_low,c2_close,target,target_hit_new_york,target_hit_same_session,session_end_new_york,historical_right_edge_new_york
30,2026-08-04,2026-08-04 20:30:00-04:00,2026-08-04 21:00:00-04:00,2026-08-04 21:30:00-04:00,bullish,29877.5,29812.5,29845.0,29861.0,29796.75,29819.75,29877.5,2026-08-04 21:57:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-04 21:30:00-04:00,2026-08-04 22:00:00-04:00,2026-08-04 22:30:00-04:00,bearish,29887.0,29810.75,29848.875,29889.0,29850.0,29853.75,29810.75,2026-08-05 04:30:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-04 22:00:00-04:00,2026-08-04 22:30:00-04:00,2026-08-04 23:00:00-04:00,bullish,29889.0,29850.0,29869.5,29875.0,29842.25,29860.25,29889.0,2026-08-04 23:13:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-04 22:30:00-04:00,2026-08-04 23:00:00-04:00,2026-08-04 23:30:00-04:00,bearish,29875.0,29842.25,29858.625,29892.75,29853.5,29864.0,29842.25,2026-08-05 04:21:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-04 23:00:00-04:00,2026-08-04 23:30:00-04:00,2026-08-05 00:00:00-04:00,bearish,29892.75,29853.5,29873.125,29894.25,29858.5,29889.75,29853.5,2026-08-05 04:18:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-04 23:30:00-04:00,2026-08-05 00:00:00-04:00,2026-08-05 00:30:00-04:00,bearish,29894.25,29858.5,29876.375,29898.25,29859.25,29871.0,29858.5,2026-08-05 04:14:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 01:30:00-04:00,2026-08-05 02:00:00-04:00,2026-08-05 02:30:00-04:00,bearish,29986.75,29920.25,29953.5,29990.75,29925.25,29929.5,29920.25,2026-08-05 03:27:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 03:00:00-04:00,2026-08-05 03:30:00-04:00,2026-08-05 04:00:00-04:00,bullish,29987.25,29901.25,29944.25,29920.0,29884.0,29903.5,29987.25,2026-08-05 09:30:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 04:00:00-04:00,2026-08-05 04:30:00-04:00,2026-08-05 05:00:00-04:00,bullish,29926.0,29820.0,29873.0,29844.0,29796.75,29837.5,29926.0,2026-08-05 07:33:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 05:00:00-04:00,2026-08-05 05:30:00-04:00,2026-08-05 06:00:00-04:00,bearish,29864.0,29814.5,29839.25,29894.5,29852.5,29858.25,29814.5,2026-08-05 10:53:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 05:30:00-04:00,2026-08-05 06:00:00-04:00,2026-08-05 06:30:00-04:00,bullish,29894.5,29852.5,29873.5,29871.75,29833.0,29857.25,29894.5,2026-08-05 07:02:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 06:00:00-04:00,2026-08-05 06:30:00-04:00,2026-08-05 07:00:00-04:00,bearish,29871.75,29833.0,29852.375,29872.0,29833.75,29864.25,29833.0,2026-08-05 10:40:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 07:00:00-04:00,2026-08-05 07:30:00-04:00,2026-08-05 08:00:00-04:00,bearish,29923.25,29863.75,29893.5,29943.75,29890.5,29919.5,29863.75,2026-08-05 10:31:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 09:30:00-04:00,2026-08-05 10:00:00-04:00,2026-08-05 10:30:00-04:00,bullish,30073.25,29909.5,29991.375,30048.25,29901.0,29915.25,30073.25,,False,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 10:30:00-04:00,2026-08-05 11:00:00-04:00,2026-08-05 11:30:00-04:00,bullish,29918.75,29787.75,29853.25,29891.0,29762.25,29809.75,29918.75,,False,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 11:30:00-04:00,2026-08-05 12:00:00-04:00,2026-08-05 12:30:00-04:00,bullish,29861.75,29712.75,29787.25,29833.5,29701.75,29829.25,29861.75,,False,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 12:00:00-04:00,2026-08-05 12:30:00-04:00,2026-08-05 13:00:00-04:00,bearish,29833.5,29701.75,29767.625,29840.0,29769.75,29809.0,29701.75,2026-08-05 15:46:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 13:00:00-04:00,2026-08-05 13:30:00-04:00,2026-08-05 14:00:00-04:00,bullish,29819.75,29740.0,29779.875,29778.75,29734.25,29757.0,29819.75,,False,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-04,2026-08-05 13:30:00-04:00,2026-08-05 14:00:00-04:00,2026-08-05 14:30:00-04:00,bearish,29778.75,29734.25,29756.5,29786.25,29752.5,29776.5,29734.25,2026-08-05 14:31:00-04:00,True,2026-08-05 17:00:00-04:00,2026-08-05 17:00:00-04:00
30,2026-08-05,2026-08-05 18:00:00-04:00,2026-08-05 18:30:00-04:00,2026-08-05 19:00:00-04:00,bearish,29638.5,29560.0,29599.25,29678.75,29617.0,29621.75,29560.0,2026-08-05 20:00:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-05 18:30:00-04:00,2026-08-05 19:00:00-04:00,2026-08-05 19:30:00-04:00,bullish,29678.75,29617.0,29647.875,29650.5,29611.75,29628.25,29678.75,2026-08-06 11:10:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-05 23:00:00-04:00,2026-08-05 23:30:00-04:00,2026-08-06 00:00:00-04:00,bullish,29608.75,29535.0,29571.875,29584.75,29522.75,29581.75,29608.75,2026-08-06 10:11:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 00:00:00-04:00,2026-08-06 00:30:00-04:00,2026-08-06 01:00:00-04:00,bearish,29597.75,29535.25,29566.5,29600.5,29543.5,29575.0,29535.25,2026-08-06 02:06:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 01:00:00-04:00,2026-08-06 01:30:00-04:00,2026-08-06 02:00:00-04:00,bullish,29596.0,29557.75,29576.875,29584.25,29544.25,29580.25,29596.0,2026-08-06 10:10:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 01:30:00-04:00,2026-08-06 02:00:00-04:00,2026-08-06 02:30:00-04:00,bullish,29584.25,29544.25,29564.25,29581.5,29484.0,29547.0,29584.25,2026-08-06 10:09:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 02:30:00-04:00,2026-08-06 03:00:00-04:00,2026-08-06 03:30:00-04:00,bearish,29548.75,29486.25,29517.5,29564.0,29506.0,29536.75,29486.25,2026-08-06 04:02:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 03:00:00-04:00,2026-08-06 03:30:00-04:00,2026-08-06 04:00:00-04:00,bullish,29564.0,29506.0,29535.0,29542.25,29500.0,29506.25,29564.0,2026-08-06 10:07:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 03:30:00-04:00,2026-08-06 04:00:00-04:00,2026-08-06 04:30:00-04:00,bullish,29542.25,29500.0,29521.125,29525.5,29444.25,29508.0,29542.25,2026-08-06 09:51:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 04:00:00-04:00,2026-08-06 04:30:00-04:00,2026-08-06 05:00:00-04:00,bearish,29525.5,29444.25,29484.875,29532.75,29489.75,29517.25,29444.25,2026-08-06 05:10:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 05:30:00-04:00,2026-08-06 06:00:00-04:00,2026-08-06 06:30:00-04:00,bearish,29531.0,29475.25,29503.125,29537.5,29492.75,29517.5,29475.25,2026-08-06 06:41:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 06:30:00-04:00,2026-08-06 07:00:00-04:00,2026-08-06 07:30:00-04:00,bullish,29519.5,29466.25,29492.875,29488.25,29364.75,29469.0,29519.5,2026-08-06 09:48:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 07:00:00-04:00,2026-08-06 07:30:00-04:00,2026-08-06 08:00:00-04:00,bearish,29488.25,29364.75,29426.5,29516.0,29439.25,29466.25,29364.75,2026-08-06 09:07:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 10:30:00-04:00,2026-08-06 11:00:00-04:00,2026-08-06 11:30:00-04:00,bearish,29658.75,29532.75,29595.75,29686.25,29564.0,29607.75,29532.75,2026-08-06 11:45:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 12:30:00-04:00,2026-08-06 13:00:00-04:00,2026-08-06 13:30:00-04:00,bearish,29558.25,29461.0,29509.625,29574.25,29512.25,29528.0,29461.0,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 13:00:00-04:00,2026-08-06 13:30:00-04:00,2026-08-06 14:00:00-04:00,bullish,29574.25,29512.25,29543.25,29543.0,29493.25,29529.25,29574.25,2026-08-06 14:22:00-04:00,True,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 15:00:00-04:00,2026-08-06 15:30:00-04:00,2026-08-06 16:00:00-04:00,bullish,29570.75,29496.0,29533.375,29546.0,29475.0,29497.25,29570.75,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-05,2026-08-06 15:30:00-04:00,2026-08-06 16:00:00-04:00,2026-08-06 16:30:00-04:00,bearish,29546.0,29475.0,29510.5,29551.5,29482.75,29493.5,29475.0,,False,2026-08-06 17:00:00-04:00,2026-08-06 17:00:00-04:00
30,2026-08-06,2026-08-06 19:00:00-04:00,2026-08-06 19:30:00-04:00,2026-08-06 20:00:00-04:00,bearish,29597.5,29553.75,29575.625,29604.0,29562.25,29595.25,29553.75,2026-08-06 20:15:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-06 21:30:00-04:00,2026-08-06 22:00:00-04:00,2026-08-06 22:30:00-04:00,bullish,29581.5,29493.75,29537.625,29548.5,29489.25,29526.0,29581.5,2026-08-07 02:29:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-06 22:00:00-04:00,2026-08-06 22:30:00-04:00,2026-08-06 23:00:00-04:00,bullish,29548.5,29489.25,29518.875,29535.75,29476.0,29525.75,29548.5,2026-08-06 23:08:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-06 22:30:00-04:00,2026-08-06 23:00:00-04:00,2026-08-06 23:30:00-04:00,bearish,29535.75,29476.0,29505.875,29549.25,29490.0,29503.75,29476.0,2026-08-07 00:13:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-06 23:30:00-04:00,2026-08-07 00:00:00-04:00,2026-08-07 00:30:00-04:00,bullish,29522.75,29485.5,29504.125,29517.25,29455.0,29508.0,29522.75,2026-08-07 00:30:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-07 00:00:00-04:00,2026-08-07 00:30:00-04:00,2026-08-07 01:00:00-04:00,bearish,29517.25,29455.0,29486.125,29525.75,29488.75,29509.5,29455.0,,False,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-07 04:30:00-04:00,2026-08-07 05:00:00-04:00,2026-08-07 05:30:00-04:00,bearish,29647.5,29609.0,29628.25,29650.5,29623.75,29634.5,29609.0,2026-08-07 06:14:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
30,2026-08-06,2026-08-07 05:30:00-04:00,2026-08-07 06:00:00-04:00,2026-08-07 06:30:00-04:00,bullish,29647.25,29615.75,29631.5,29629.75,29592.25,29621.25,29647.25,2026-08-07 07:13:00-04:00,True,2026-08-07 17:00:00-04:00,2026-08-07 17:00:00-04:00
